state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
RI,Firefighter,RI_D3835YT%20RI%20Firefighter.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.828,Improved auto-classification with 82.8% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Firefighter - Combination,RI_D3837YT%20RI%20Firefighter%20Combination.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.818,Improved auto-classification with 81.8% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Firefighter - Commerical,RI_D3836YT%20RI%20Firefighter%20Commercial.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.821,Improved auto-classification with 82.1% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Firefighter - Old Design,RI_D3803YT%20RI%20Firefighter-WITHWAVE.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.651,Improved auto-classification with 65.1% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Gaspee Days Committee,Gaspee-RIDMV%28new%29.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.493,Improved auto-classification with 49.3% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Gloria Gemma Breast Cancer Resource Foundation,gloria-gemma-breast-cancer-2021.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.477,Improved auto-classification with 47.7% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Gold Star Family,RI%20Gold%20Star%20Parents%2011-7-17%20DLP_PRINT_HiRes.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.718,Improved auto-classification with 71.8% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Motorcycle Plates,Ocean%20Motorcycle.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.774,Improved auto-classification with 77.4% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Motorcycle Veteran,Vet%20mc.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.646,Improved auto-classification with 64.6% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,National Guard,RI_D3813YT%20RI%20National%20Guard.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.819,Improved auto-classification with 81.9% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,New England Patriots,ne-patriots-6x-champions-plate-2021.png,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.651,Improved auto-classification with 65.1% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Special-Fund/Pages/default.aspx
RI,Ocean,Ocean Passenger.jpg,multicolor,dark_on_light,text_focused,environmental,rare,text_focused,0.743,Improved auto-classification with 74.3% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Passenger Plates,Ocean%20Passenger.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.743,Improved auto-classification with 74.3% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Plum Beach Lighthouse,plum-beach-lighthouse-2021.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.492,Improved auto-classification with 49.2% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Providence College,Providence%20College%201.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.661,Improved auto-classification with 66.1% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Public Plates,Ocean%20Public%20Service.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.745,Improved auto-classification with 74.5% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Purple Heart,Purple%20Heart.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.797,Improved auto-classification with 79.7% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Radio Operator,Ocean%20Radio%20Operator.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.715,Improved auto-classification with 71.5% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Military/Pages/default.aspx
RI,Red Sox Foundation,red-sox-foundation-2021.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.6,Improved auto-classification with 60.0% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,RI Community Food Bank - Mr. Potato Head,ri-community-food-bank-mr.-potato-head-2021.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.602,Improved auto-classification with 60.2% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,RI Day of Portugal,portugal-2021.jpg,blue,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.676,Improved auto-classification with 67.6% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Pages/Approved-Organizations.aspx
RI,Rocky Point Foundation,rocky-2021.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.565,Improved auto-classification with 56.5% confidence,https://www.dmv.pa.gov/VEHICLE-SERVICES/Registration%20Plates/Special-Fund/Pages/default.aspx
RI,Sailboat,RI_D3826YT%20RI%20Sailboat-Ocean.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.827,Improved auto-classification with 82.7% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
RI,Street Rod,RI%20Street%20Rod_9-26-22_BD-DLP_HiRes.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
RI,Suburban Plates,Ocean%20Suburban.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.863,Improved auto-classification with 86.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
RI,Trailer Plates,Ocean%20Trailer.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.746,Improved auto-classification with 74.6% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
RI,Veteran,RI_D3805YT%20RI%20Vet.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.804,Improved auto-classification with 80.4% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
RI,Wave,img_plate_WAVE.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.563,Improved auto-classification with 56.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
RI,Wildlife Rehabilitators,wildlife-rehabilitators-2021.jpg,black,light_on_dark,text_focused,sports,uncommon,text_focused,0.541,Improved auto-classification with 54.1% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,250th Year Anniversary Revolutionary War,SC-250-Year-Anniversary-Revolutionary-War.png,white,dark_on_light,text_focused,historical,rare,text_focused,0.775,Improved auto-classification with 77.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Air Force,SC-US-Air-Force-11-15-21-AE-DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.785,Improved auto-classification with 78.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Air Force Distinguished Service Cross,Air-Force-Cross-HiRes.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Air Force Distinguished Service Medal,Air-Force-Distinguished-Service-Cross.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.73,Improved auto-classification with 73.0% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Air Medal,New-Military-Images-Air-Medal.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.799,Improved auto-classification with 79.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Air National Guard,New-Military-Images-Air-National-Guard.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Allen University,Allen-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.686,Improved auto-classification with 68.6% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,"Alpha Kappa Alpha Sorority, Inc.",Alpha-Kappa-Alpha-Sorority.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.755,Improved auto-classification with 75.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Alpha Phi Alpha Fraternity,Alpha-Phi-Alpha.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.74,Improved auto-classification with 74.0% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Amateur Radio,Amateur-Radio.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.725,Improved auto-classification with 72.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,American Red Cross,American-Red-Cross.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.691,Improved auto-classification with 69.1% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Ancient Free Masons,Ancient-Free-Masons.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.815,Improved auto-classification with 81.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Anderson University,Anderson-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.717,Improved auto-classification with 71.7% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Antique,Antique-Auto.png,white,dark_on_light,text_focused,historical,rare,text_focused,0.813,Improved auto-classification with 81.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Appalachian State University,Appalachian-State.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.655,Improved auto-classification with 65.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Army,New-Military-Images-Army.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.783,Improved auto-classification with 78.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Army Distinguished Service Medal Plate,Army-Distinguished-Service.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.768,Improved auto-classification with 76.8% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Army National Guard,New-Military-Images-Army-National-Guard.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.771,Improved auto-classification with 77.1% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Auburn University,Auburn.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.659,Improved auto-classification with 65.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Autism Awareness,Autism-Awareness.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.68,Improved auto-classification with 68.0% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Beaufort Water Festival,Beaufort-Water-Festival.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.793,Improved auto-classification with 79.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Benedict College,Benedict-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.719,Improved auto-classification with 71.9% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Bob Jones University,Bob-Jones-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.684,Improved auto-classification with 68.4% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Boy Scouts of America,Boy-Scouts-of-America.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.803,Improved auto-classification with 80.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Boykin Spaniel Foundation,Boykin-Spaniel-Foundation.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.783,Improved auto-classification with 78.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Breast Cancer Awareness,Breast-Cancer-Awareness.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.791,Improved auto-classification with 79.1% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Bronze Star,Bronze-Star.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.756,Improved auto-classification with 75.6% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Bronze Star with Valor,New-Military-Images-SC-Bronze-Star-with-Valor_BV_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.792,Improved auto-classification with 79.2% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Camp Sertoma,Camp-Sertoma.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.775,Improved auto-classification with 77.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Carolina Panthers,Carolina-Panthers.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.786,Improved auto-classification with 78.6% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Charleston Animal Society,No-Kill-SC-2024-Charleston-Animal-Society.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.754,Improved auto-classification with 75.4% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Charleston Southern University,Charleston-Southern-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.722,Improved auto-classification with 72.2% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Chase Away Childhood Cancer,Chase-Away-Childhood-Cancer.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.775,Improved auto-classification with 77.5% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Children's Hospital of Greenville Health System,ChildrensHospitalofGreenville.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.633,Improved auto-classification with 63.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Choose Life SC,Choose-Life-Redesign.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.73,Improved auto-classification with 73.0% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Claflin University,Claflin-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.674,Improved auto-classification with 67.4% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Clemson 2016 National Football Championship,Clemson-National-Football-Champions-2016.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.772,Improved auto-classification with 77.2% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types
SC,Clemson 2018 National Football Championship,Clemson-National-Football-Champions-2018.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.833,Improved auto-classification with 83.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-types/military-veteran-plates
SC,Clemson University,Clemson.png,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.643,Improved auto-classification with 64.3% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Coast Guard,New-Military-Images-SC-US-Coast-Guard-11-18-21-CI-DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.78,Improved auto-classification with 78.0% confidence,https://dmv.ri.gov/registrations-plates-titles/license-plates/plate-designs-charity-plates
SC,Coast Guard Distinguished Service Medal,Coast-Guard-Distinguished-Service.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.727,Improved auto-classification with 72.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Coastal Carolina University,Coastal-Carolina-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.656,Improved auto-classification with 65.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Coastal Conservation Association,Coastal-Conservation-Association.png,white,dark_on_light,text_focused,environmental,rare,text_focused,0.791,Improved auto-classification with 79.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Coker University,Coker-University-NT.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.816,Improved auto-classification with 81.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,College of Charleston,College-of-Charleston.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.696,Improved auto-classification with 69.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Columbia College,Columbia-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.727,Improved auto-classification with 72.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Combat Related Disabled Veteran,SC-Combat-Disabled-Veteran.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.693,Improved auto-classification with 69.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Connie Maxwell Children's Ministry,Connie-Maxwell-Childrens-Ministries.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.8,Improved auto-classification with 80.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Converse College,Converse-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.713,Improved auto-classification with 71.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Darlington Established 1950,Darlington-Raceway-NASCAR.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.739,Improved auto-classification with 73.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Darlington Raceway,Darlington-Raceway.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.728,Improved auto-classification with 72.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Darlington: Too Tough To Tame,Darlington-Too-Tough-To-Tame.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.677,Improved auto-classification with 67.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Delta Sigma Theta,Delta-Sigma-Theta-Sorority.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.785,Improved auto-classification with 78.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Denmark Technical College,Denmark-Technical-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Disabled Female Veteran,New-Military-Images-SC-Disabled-Female-Veteran_FD_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.756,Improved auto-classification with 75.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Disabled Plates,Wheelchair.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.8,Improved auto-classification with 80.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Disabled Veteran,New-Military-Images-SC-Disabled-Veteran_DV3_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.756,Improved auto-classification with 75.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Distinguished Flying Cross,New-Military-Images-SC-Distinguished-Flying-Cross-DFC_4-6-22_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.788,Improved auto-classification with 78.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Distinguished Service Cross - Army,Army-Distinguished-Service-Cross.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.771,Improved auto-classification with 77.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Donate Life,Donate-Life.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.759,Improved auto-classification with 75.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Dr. Mary McLeod Bethune,Dr-Mary-McLeod-Bethune.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.711,Improved auto-classification with 71.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Driven By The Arts,Driven-by-the-Arts.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Driver's For a Cure,SC-Drivers-For-A-Cure-AY-DLP.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.728,Improved auto-classification with 72.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Ducks Unlimited,Ducks-Unlimited.png,white,dark_on_light,text_focused,sports,rare,text_focused,0.785,Improved auto-classification with 78.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Eagle Scouts of America,Eagle-Scout-Badge.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.749,Improved auto-classification with 74.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Earth Echo International,Earth-Echo-International.png,white,dark_on_light,text_focused,environmental,rare,text_focused,0.766,Improved auto-classification with 76.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Emergency Medical Services,Emergency-Medical-Services.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.787,Improved auto-classification with 78.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Emergency Medical Technician,Emergency-Medical-Technician.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.665,Improved auto-classification with 66.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Endangered Species,Endangered-Species.png,white,dark_on_light,text_focused,environmental,rare,text_focused,0.69,Improved auto-classification with 69.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Erskine College,Erskine-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.714,Improved auto-classification with 71.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Farm Vehicle,FARM-VEHICLE.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.74,Improved auto-classification with 74.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Female Veteran,SC-Female-Veteran_FW_2-1-22_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.782,Improved auto-classification with 78.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Firefighter,Firefighter.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.793,Improved auto-classification with 79.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,First in Golf,First-in-Golf-GF1.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.72,Improved auto-classification with 72.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Florida State University,Florida-State.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.655,Improved auto-classification with 65.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Forestry Association of South Carolina,Forestry-Association-of-SC.png,white,dark_on_light,text_focused,environmental,rare,text_focused,0.78,Improved auto-classification with 78.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Francis Marion University,Francis-Marion.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.697,Improved auto-classification with 69.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Fraternal Order of Police,Fraternal-Order-of-Police.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.801,Improved auto-classification with 80.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Friends of Hunting Island State Park,Friends-of-Hunting-Island.png,white,dark_on_light,text_focused,environmental,rare,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Furman University,Furman-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.797,Improved auto-classification with 79.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Gardner-Webb University,Gardner-Webb-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.803,Improved auto-classification with 80.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Georgia Tech Foundation,Georgia-Tech.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.689,Improved auto-classification with 68.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Gold Star Family,SC-Gold-Star-Family-GS1-04-05-22-DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.786,Improved auto-classification with 78.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Gone Fishing,Gone-Fishing.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.676,Improved auto-classification with 67.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Heritage Classic Foundation,Heritage-Classic-Foundation-Personalized.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.794,Improved auto-classification with 79.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,HL Hunley,HL-Hunley.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.715,Improved auto-classification with 71.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Homeownership: The American Dream,Homeownership_The-American.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.725,Improved auto-classification with 72.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
